t,theta,omega
14.389999999999738,0.3731725867049581,-0.20099551711812427
14.399999999999737,0.3709851929664648,-0.23644400535139465
14.409999999999737,0.3684445449027598,-0.27164100793868484
14.419999999999737,0.3655533182973926,-0.3065543700275346
14.429999999999737,0.36231450953464855,-0.3411521294307161
14.439999999999737,0.35873143357838283,-0.37540253566043036
14.449999999999736,0.354807721756444,-0.4092740697883305
14.459999999999736,0.3505473193420854,-0.44273546519808665
14.469999999999736,0.3459544829231473,-0.47575572928737686
14.479999999999736,0.3410337775492742,-0.5083041661656647
14.489999999999736,0.3357900736470238,-0.5403504003829842
14.499999999999735,0.33022854369243004,-0.5718644017132634
14.509999999999735,0.3243546586304078,-0.60281651100356
14.519999999999735,0.3181741840303351,-0.6331774670880531
14.529999999999735,0.3116931759672243,-0.6629184347528048
14.539999999999734,0.3049179766180993,-0.692011033724297
14.549999999999734,0.2978552095635295,-0.7204273686416417
14.559999999999734,0.2905117747847403,-0.7481400599592771
14.569999999999734,0.28289484334731346,-0.7751222757140035
14.579999999999734,0.27501185176321974,-0.8013477640774946
14.589999999999733,0.26687049602377355,-0.8267908866030582
14.599999999999733,0.2584787252970737,-0.8514266520635266
14.609999999999733,0.24984473528458215,-0.8752307507658605
14.619999999999733,0.24097696123268914,-0.8981795892174483
14.629999999999733,0.23188407059641547,-0.9202503250093054
14.639999999999732,0.22257495535379285,-0.9414209017725208
14.649999999999732,0.21305872397094194,-0.9616700840564755
14.659999999999732,0.20334469301941596,-0.9809774919706554
14.669999999999732,0.19344237844898798,-0.9993236354264035
14.679999999999731,0.1833614865207192,-1.016689947810763
14.689999999999731,0.1731119044068385,-1.0330588189217438
14.699999999999731,0.162703690465679,-1.0484136269929385
14.70999999999973,0.15214706420163898,-1.0627387696354729
14.71999999999973,0.1414523959218477,-1.0760196935268291
14.72999999999973,0.13063019610290796,-1.0882429226791333
14.73999999999973,0.11969110448273945,-1.0993960851240574
14.74999999999973,0.10864587889414591,-1.1094679378575285
14.75999999999973,0.09750538385826216,-1.1184483898949242
14.76999999999973,0.08628057895748577,-1.1263285232963178
14.77999999999973,0.07498250700885331,-1.1331006120315443
14.78999999999973,0.06362228206006683,-1.1387581385663077
14.799999999999729,0.05221107723150199,-1.1432958080631412
14.809999999999729,0.040760112428524016,-1.1467095601046484
14.819999999999729,0.029280641949291288,-1.1489965778609654
14.829999999999728,0.01778394201393141,-1.150155294638666
14.839999999999728,0.006281298241523052,-1.1501853977642154
14.849999999999728,-0.005216006898295254,-1.149087829771429
14.859999999999728,-0.016696706632045998,-1.1468647868790252
14.869999999999727,-0.02814956240036453,-1.143519714761136
14.879999999999727,-0.03956337632019552,-1.1390573016303698
14.889999999999727,-0.05092700356452643,-1.1334834686695388
14.899999999999727,-0.062229364633392854,-1.1268053578643291
14.909999999999727,-0.07345945749049183,-1.119031317304817
14.919999999999726,-0.08460636954049373,-1.1101708840386826
14.929999999999726,-0.09565928942304325,-1.100234764573104
14.939999999999726,-0.10660751860047651,-1.089234813135488
14.949999999999726,-0.11744048271744426,-1.0771840078152888
14.959999999999726,-0.12814774271190943,-1.0640964247200941
14.969999999999725,-0.13871900565836828,-1.0499872102887982
14.979999999999725,-0.14914413532561535,-1.0348725519129849
14.989999999999725,-0.15941316243291914,-1.018769647024542
14.999999999999725,-0.1695162945900843,-1.001696670812965
15.009999999999724,-0.17944392590853178,-0.9836727427397889
15.019999999999724,-0.18918664627221618,-0.9647178920200598
15.029999999999724,-0.1987352502589052,-0.9448530222417788
15.039999999999724,-0.20808074570405435,-0.9240998752937931
15.049999999999724,-0.2172143619012064,-0.9024809947707508
15.059999999999723,-0.22612755743451662,-0.8800196890205042
15.069999999999723,-0.2348120276406366,-0.8567399939948128
15.079999999999723,-0.24325971169877061,-0.83266663605844
15.089999999999723,-0.25146279934923554,-0.8078249949048351
15.099999999999723,-0.25941373724229844,-0.7822410667186473
15.109999999999722,-0.2671052349204246,-0.7559414277164263
15.119999999999722,-0.2745302704383348,-0.7289531981871301
15.129999999999722,-0.2816820956264339,-0.7013040071436101
15.139999999999722,-0.28855424100423177,-0.6730219576851652
15.149999999999721,-0.29514052035131794,-0.6441355931596988
15.159999999999721,-0.3014350349442809,-0.6146738642020584
15.169999999999721,-0.30743217746866447,-0.5846660967129271
15.17999999999972,-0.31312663561563775,-0.5541419608302708
15.18999999999972,-0.31851339537351286,-0.5231314409329315
15.19999999999972,-0.32358774402457746,-0.49166480670361534
15.20999999999972,-0.32834527285792214,-0.45977258526633574
15.21999999999972,-0.33278187960903255,-0.42748553440145287
15.22999999999972,-0.3368937706368894,-0.394834616829876
15.23999999999972,-0.34067746284917927,-0.36185097554685824
15.24999999999972,-0.3441297853859696,-0.3285659101751873
15.25999999999972,-0.34724788107184945,-0.29501085429753404
15.269999999999719,-0.3500292076460858,-0.2612173537183274
15.279999999999719,-0.35247153877980714,-0.22721704559683878
15.289999999999718,-0.35457296488860096,-0.1930416383852282
15.299999999999718,-0.3563318937482133,-0.1587228924981801
15.309999999999718,-0.3577470509202732,-0.124292601634473
15.319999999999718,-0.3588174799941405,-0.08978257466541524
15.329999999999718,-0.3595425426500999,-0.05522461800057109
15.339999999999717,-0.3599219185482125,-0.0206505183376111
15.349999999999717,-0.3599556050461879,0.013907974299532132
15.359999999999717,-0.35964391674867324,0.04841916333172912
15.369999999999717,-0.3589874848893764,0.08285142230322523
15.379999999999717,-0.3579872565464564,0.11717321156581419
15.389999999999716,-0.35664449369064005,0.15135309506557718
15.399999999999716,-0.354960772064561,0.18535975732708815
15.409999999999716,-0.35293797989088566,0.21916202072700885
15.419999999999716,-0.35057831640588694,0.25272886314512527
15.429999999999715,-0.34788429021427153,0.28602943607613984
15.439999999999715,-0.34485871746025865,0.31903308327995705
15.449999999999715,-0.3415047198091635,0.3517093600418271
15.459999999999715,-0.33782572223305923,0.3840280531065765
15.469999999999715,-0.33382545059348745,0.41595920134330877
15.479999999999714,-0.3295079290136667,0.44747311718845123
15.489999999999714,-0.32487747703221287,0.4785404089059117
15.499999999999714,-0.31993870653004713,0.5091320036934555
15.509999999999714,-0.3146965184219257,0.5392191716542837
15.519999999999714,-0.3091560991038881,0.5687735506422626
15.529999999999713,-0.30332291664789013,0.5977671719783949
15.539999999999713,-0.29720271673496784,0.6261724870250204
15.549999999999713,-0.2908015183184691,0.6539623945929754
15.559999999999713,-0.28412560900919454,0.6811102691456047
15.569999999999713,-0.27718154017470703,0.7075899897522177
15.579999999999712,-0.269976121745599,0.7333759697323942
15.589999999999712,-0.2625164167221475,0.7584431869215752
15.599999999999712,-0.2548097353755372,0.7827672144777285
15.609999999999712,-0.24686362913868368,0.8063242521386439
15.619999999999711,-0.2386858841826444,0.8290911578297047
15.629999999999711,-0.23028451467565092,0.8510454795128802
15.639999999999711,-0.2216677557229321,0.8721654871593045
15.64999999999971,-0.21284405598671235,0.8924302047202238
15.65999999999971,-0.2038220699870556,0.9118194419644092
15.66999999999971,-0.1946106500855741,0.9303138260444169
15.67999999999971,-0.1852188381554217,0.9478948326494133
15.68999999999971,-0.17565585694243238,0.9645448165987303
15.69999999999971,-0.16593110112373644,0.9802470417279375
15.70999999999971,-0.15605412807167582,0.9949857099180566
15.71999999999971,-0.14603464833233373,1.0087459891186308
15.729999999999709,-0.1358825158294817,1.021514040216735
15.739999999999709,-0.12560771780621344,1.0332770426066584
15.749999999999709,-0.11522036451796948,1.0440232183189306
15.759999999999708,-0.10473067869204437,1.0537418545725654
15.769999999999708,-0.09414898476999889,1.0624233246208243
15.779999999999708,-0.08348569795065904,1.0700591067684357
15.789999999999708,-0.07275131305256162,1.0766418014469574
15.799999999999708,-0.06195639321579114,1.0821651462447877
15.809999999999707,-0.05111155846413423,1.086624028799121
15.819999999999707,-0.04022747414934765,1.0900144974688144
15.829999999999707,-0.0293148393000841,1.092333769719575
15.839999999999707,-0.018384374898641483,1.0935802381659718
15.849999999999707,-0.007446812109188121,1.0937534742284112
15.859999999999706,0.0034871195185347385,1.0928542293772394
15.869999999999706,0.01440670384582458,1.0908844339504327
15.879999999999706,0.025301249917671822,1.087847193545752
15.889999999999706,0.03616010368726557,1.083746783002646
15.899999999999705,0.04697265966838429,1.0785886380034257
15.909999999999705,0.0577283724920701,1.0723793443371985
15.919999999999705,0.06841676834448812,1.0651266248835571
15.929999999999705,0.07902745626350789,1.0568393243859993
15.939999999999705,0.08955013927230542,1.047527392097329
15.949999999999704,0.09997462532916516,1.0372018623907913
15.959999999999704,0.11029083807365274,1.0258748334412855
15.969999999999704,0.12048882735042113,1.0135594440906126
15.979999999999704,0.1305587794930968,1.0002698490192592
15.989999999999704,0.14049102735195473,0.986021192354623
15.999999999999703,0.150276060050423,0.970829579851809
16.009999999999703,0.15990453245684416,0.9547120497881164
16.019999999999705,0.1693672743593527,0.9376865427160768
16.029999999999706,0.17865529933318838,0.9197718702223747
16.039999999999708,0.1877598132912473,0.9009876828411957
16.04999999999971,0.19667222271015752,0.8813544372705047
16.05999999999971,0.20538414252564655,0.8608933630385011
16.069999999999713,0.21388740369242878,0.8396264287650546
16.079999999999714,0.2221740604052728,0.8175763081593542
16.089999999999716,0.23023639697929707,0.7947663458903621
16.099999999999717,0.23806693438888288,0.7712205234610201
16.10999999999972,0.24565843646586907,0.7469634252105914
16.11999999999972,0.2530039157589016,0.7220202045621145
16.129999999999722,0.2600966390569402,0.6964165506237879
16.139999999999723,0.26693013258096915,0.6701786552442952
16.149999999999725,0.27349818684891253,0.6433331806127007
16.159999999999727,0.2797948612196123,0.6159072274837158
16.169999999999728,0.2858144881224841,0.5879283040989323
16.17999999999973,0.2915516769801208,0.559424295864158
16.18999999999973,0.29700131783165973,0.5304234358323612
16.199999999999733,0.3021585846651743,0.500954276031025
16.209999999999734,0.3070189384676827,0.47104565966204
16.219999999999736,0.3115781300015953,0.44072669419168903
16.229999999999738,0.3158322023165471,0.410026725337913
16.23999999999974,0.3197774930055808,0.3789753119519462
16.24999999999974,0.3234106362145697,0.34760220178167267
16.259999999999742,0.3267285644135948,0.31593730809473464
16.269999999999744,0.3297285099387267,0.2840106871305957
16.279999999999745,0.33240800631231393,0.2518525163424795
16.289999999999747,0.3347648893494478,0.2194930733824255
16.29999999999975,0.3367972980577723,0.18696271577567275
16.30999999999975,0.33850367533723613,0.15429186122424673
16.31999999999975,0.3398827684857551,0.1215109684740139
16.329999999999753,0.34093362951607,0.08865051867462123
16.339999999999755,0.3416556152883588,0.05574099715767548
16.349999999999756,0.3420483874623985,0.022812875555258794
16.359999999999758,0.3421119122722796,-0.010103405821556232
16.36999999999976,0.34184646012586495,-0.04297745542613532
16.37999999999976,0.34125260503035987,-0.07577894782436535
16.389999999999763,0.340331223844534,-0.10847764103003486
16.399999999999764,0.3390834953573112,-0.1410433939092562
16.409999999999766,0.33751089919163574,-0.17344618373395296
16.419999999999767,0.3356152145317344,-0.20565612396190905
16.42999999999977,0.3333985186711343,-0.2376434823175578
16.43999999999977,0.33086318537807546,-0.26937869924361046
16.449999999999772,0.32801188307427825,-0.3008324067888047
16.459999999999773,0.3248475728224017,-0.3319754479915331
16.469999999999775,0.32137350611696,-0.3627788968129265
16.479999999999777,0.3175932224729629,-0.39321407866615427
16.489999999999778,0.31351054680611506,-0.42325259158132017
16.49999999999978,0.3091295865980536,-0.4528663280374192
16.50999999999978,0.3044547288398312,-0.48202749748443996
16.519999999999783,0.299490636746664,-0.5107086495699084
16.529999999999784,0.2942422462368664,-0.5388826980750356
16.539999999999786,0.28871476216789044,-0.5665229455562236
16.549999999999788,0.2829136543224766,-0.5936031086780695
16.55999999999979,0.2768446531381116,-0.6200973442142743
16.56999999999979,0.27051374517327226,-0.6459802756830725
16.579999999999792,0.26392716830431867,-0.6712270205740477
16.589999999999794,0.25709140664737773,-0.6958132181135668
16.599999999999795,0.25001318520013466,-0.7197150575066309
16.609999999999797,0.24269946419911773,-0.7429093065838012
16.6199999999998,0.23515743318881815,-0.7653733407730896
16.6299999999998,0.22739450479983175,-0.7870851723084002
16.6399999999998,0.2194183082341308,-0.8080234795783441
16.649999999999803,0.21123668245657376,-0.8281676365121166
16.659999999999805,0.20285766909282554,-0.8474977418926964
16.669999999999806,0.19428950503498787,-0.8659946484819728
16.679999999999808,0.18554061475741793,-0.8836399918376
16.68999999999981,0.17661960234643526,-0.9004162186974836
16.69999999999981,0.16753524324887428,-0.9163066148048657
16.709999999999813,0.1582964757457195,-0.9312953320450534
16.719999999999814,0.14891239215835633,-0.9453674147639556
16.729999999999816,0.1393922297962678,-0.958508825138795
16.739999999999817,0.12974536165629905,-0.9707064674726509
16.74999999999982,0.11998128688488315,-0.9819482112868808
16.75999999999982,0.1101096210158655,-0.9922229130889577
16.769999999999822,0.10014008599776604,-1.0015204366978263
16.779999999999824,0.09008250002547087,-1.009831672014501
16.789999999999825,0.07994676719243478,-1.01714855213226
16.799999999999827,0.06974286698049584,-1.0234640686883878
16.809999999999828,0.05948084360534177,-1.028772285367908
16.81999999999983,0.049170795236517385,-1.0330683494790815
16.82999999999983,0.03882286311161491,-1.0363485015305063
16.839999999999833,0.028447220564937585,-1.038610082750391
16.849999999999834,0.018054061991465076,-1.0398515404998578
16.859999999999836,0.007653591767372394,-1.0400724315438663
16.869999999999838,-0.002743986851342066,-1.0392734231554344
16.87999999999984,-0.013128482830381951,-1.0374562920411379
16.88999999999984,-0.023489728437036218,-1.0346239210882915
16.899999999999842,-0.033817590276690915,-1.0307802939466195
16.909999999999844,-0.04410198026442956,-1.0259304874695088
16.919999999999845,-0.05433286651049372,-1.0200806620519758
16.929999999999847,-0.06450028409880551,-1.0132380499141551
16.93999999999985,-0.07459434573829815,-1.005410941390336
16.94999999999985,-0.08460525226745473,-0.9966086692942113
16.95999999999985,-0.09452330299321267,-0.9868415914409815
16.969999999999853,-0.10433890584624424,-0.9761210714161815
16.979999999999855,-0.11404258733556515,-0.9644594576894818
16.989999999999856,-0.12362500228644363,-0.9518700611792055
16.999999999999858,-0.13307694334667375,-0.938367131379829
17.00999999999986,-0.14238935024742724,-0.923965831170251
17.01999999999986,-0.15155331880609985,-0.9086822104250918
17.029999999999863,-0.16056010965980813,-0.8925331785546908
17.039999999999864,-0.16940115671946254,-0.8755364761018022
17.049999999999866,-0.17806807533562916,-0.8577106455242326
17.059999999999867,-0.18655267016868693,-0.8390750012928468
17.06999999999987,-0.19484694275707823,-0.819649599433492
17.07999999999987,-0.20294309877872688,-0.7994552066395042
17.089999999999872,-0.21083355500195158,-0.7785132690785931
17.099999999999874,-0.2185109459234217,-0.756845881014104
17.109999999999875,-0.22596813009188058,-0.7344757533559904
17.119999999999877,-0.23319819611748693,-0.7114261822513545
17.129999999999878,-0.2401944683676945,-0.687721017818201
17.13999999999988,-0.24695051235159135,-0.6633846331191744
17.14999999999988,-0.2534601397955518,-0.6384418934645859
17.159999999999883,-0.2597174134139076,-0.6129181261260792
17.169999999999884,-0.2657166513791163,-0.5868390905338952
17.179999999999886,-0.2714524314965921,-0.560230949021981
17.189999999999888,-0.2769195950899604,-0.5331202381762231
17.19999999999989,-0.2821132506030073,-0.5055338408319474
17.20999999999989,-0.28702877692500744,-0.47749895875761705
17.219999999999892,-0.29166182644643945,-0.4490430860524399
17.229999999999894,-0.296008327852328,-0.4201939832764572
17.239999999999895,-0.30006448866059293,-0.39097965232269505
17.249999999999897,-0.3038267975128371,-0.3614283120321961
17.2599999999999,-0.3072920262249704,-0.33156837454426985
17.2699999999999,-0.31045723160495026,-0.30142842236618134
17.2799999999999,-0.31331975704472065,-0.27103718613878597
17.289999999999903,-0.315877233893163,-0.24042352306737483
17.299999999999905,-0.31812758261652746,-0.2096163959802666
17.309999999999906,-0.32006901375240954,-0.17864485297151203
17.319999999999908,-0.32170002866287173,-0.14753800757850485
17.32999999999991,-0.3230194200917919,-0.11632501944035452
17.33999999999991,-0.3240262725309574,-0.08503507537859661
17.349999999999913,-0.3247199623988208,-0.05369737083822472
17.359999999999914,-0.32510015803519815,-0.022341091624138134
17.369999999999916,-0.3251668195145303,0.009004604134068587
17.379999999999917,-0.32492019827964835,0.040310603857489295
17.38999999999992,-0.3243608365972963,0.0715478583026848
17.39999999999992,-0.32348956683597047,0.10268739932504896
17.409999999999922,-0.3223075105659465,0.1337003576891975
17.419999999999924,-0.32081607748068763,0.16455798099333363
17.429999999999925,-0.31901696413816866,0.1952316517723539
17.439999999999927,-0.3169121525200157,0.22569290584157642
17.44999999999993,-0.31450390840576087,0.25591345093942097
17.45999999999993,-0.31179477955894813,0.28586518572317293
17.46999999999993,-0.3087875937213083,0.315520219167151
17.479999999999933,-0.3054854564107549,0.34485089040720773
17.489999999999934,-0.3018917485185424,0.37382978906955666
17.499999999999936,-0.2980101237005803,0.40242977611548825
17.509999999999938,-0.293844505557615,0.43062400522665045
17.51999999999994,-0.2893990845987801,0.458385944748284
17.52999999999994,-0.2846783149828809,0.48568940020016527
17.539999999999942,-0.2796869110317197,0.5125085373570882
17.549999999999944,-0.2744298435097921,0.5388179058925611
17.559999999999945,-0.2689123356647868,0.5645924635710791
17.569999999999947,-0.2631398590235132,0.5898076009659192
17.57999999999995,-0.2571181289381507,0.6144391666709649
17.58999999999995,-0.2508530998780725,0.638463492966669
17.59999999999995,-0.24435096046293622,0.66185742189199
17.609999999999953,-0.23761812823325654,0.6845983316660446
17.619999999999955,-0.23066124415527647,0.7066641633954043
17.629999999999956,-0.2234871668576326,0.7280334479954816
17.639999999999958,-0.2161029665980607,0.7486853332473851
17.64999999999996,-0.20851591895920796,0.7685996109050424
17.65999999999996,-0.2007334982735003,0.7877567437613663
17.669999999999963,-0.19276337077795347,0.8061378925768268
17.679999999999964,-0.18461338750080689,0.8237249427690737
17.689999999999966,-0.17629157688289346,0.8405005307582656
17.699999999999967,-0.1678061371377288,0.8564480698595656
17.70999999999997,-0.1591654283554008,0.8715517756119061
17.71999999999997,-0.15037796435645837,0.8857966904306356
17.729999999999972,-0.14145240430312475,0.8991687074710781
17.739999999999974,-0.13239754407629048,0.9116545935903766
17.749999999999975,-0.12322230742786122,0.9232420112962705
17.759999999999977,-0.11393573691913898,0.933919539573681
17.76999999999998,-0.10454698465699158,0.9436766934831315
17.77999999999998,-0.09506530284060524,0.9525039424291133
17.78999999999998,-0.08550003413260987,0.9603927270014755
17.799999999999983,-0.07586060186930751,0.9673354742987584
17.809999999999985,-0.06615650012561257,0.973325611649035
17.819999999999986,-0.056397283651120185,0.9783575786512423
17.829999999999988,-0.04659255769444961,0.9824268374680994
17.83999999999999,-0.0367519677336548,0.9855298813104519
17.84999999999999,-0.026885189131050476,0.9876642410621824
17.859999999999992,-0.017001916731261557,0.9888284900045969
17.869999999999994,-0.007111854421664625,0.9890222466093403
17.879999999999995,0.002775295325352522,0.9882461753793328
17.889999999999997,0.012649841908735164,0.9865019857278392
17.9,0.022502117034086295,0.983792428896498
17.91,0.03232248510840989,0.9801212929238363
17.92,0.0421013535748796,0.9754933956863912
17.930000000000003,0.05182918316851284,0.969914576044935
17.940000000000005,0.06149649807400594,0.9633916831383839
17.950000000000006,0.07109389596746057,0.9559325638776389
17.960000000000008,0.08061205792430072,0.94754604870081
17.97000000000001,0.09004175817633718,0.9382419356598924
17.98000000000001,0.0993738737016783,0.9280309729169525
17.990000000000013,0.10859939363200274,0.9169248397351555
18.000000000000014,0.11770942846259701,0.9049361260564757
18.010000000000016,0.1266952190515076,0.8920783107636191
18.020000000000017,0.13554814539515836,0.8783657387285243
18.03000000000002,0.14425973516882698,0.863813596753747
18.04000000000002,0.15282167202145472,0.84843788851607
18.050000000000022,0.1612258036153667,0.8322554086237887
18.060000000000024,0.16946414940260285,0.8152837159003076
18.070000000000025,0.17752890813068664,0.7975411060069562
18.080000000000027,0.18541246507178658,0.7790465835172953
18.09000000000003,0.19310739897034054,0.759819833553684
18.10000000000003,0.20060648870531,0.7398811930945228
18.11000000000003,0.20790271966430018,0.7192516220574405
18.120000000000033,0.214989289827816,0.6979526742597848
18.130000000000035,0.22185961556291464,0.6760064683531698
18.140000000000036,0.22850733712645746,0.6534356588235819
18.150000000000038,0.23492632387905032,0.6302634071427172
18.16000000000004,0.24111067921158674,0.6065133531498762
18.17000000000004,0.247054745187068,0.5822095867369554
18.180000000000042,0.252753106901064,0.5573766199019128
18.190000000000044,0.2582005965647957,0.5320393592286187
18.200000000000045,0.2633922973153606,0.5062230788433163
18.210000000000047,0.26832354675808556,0.47995339389006725
18.22000000000005,0.2729899402463759,0.4532562345596265
18.23000000000005,0.27738733390473425,0.42615782069824937
18.24000000000005,0.2815118474008476,0.3986846370150433
18.250000000000053,0.28535986647278955,0.3708634088987074
18.260000000000055,0.2889280452174528,0.34272107884691927
18.270000000000056,0.2922133081463255,0.31428478350428524
18.280000000000058,0.2952128520146459,0.28558183129772624
18.29000000000006,0.2979241474298266,0.2566396806514801
18.30000000000006,0.30034494024482883,0.22748591875760593
18.310000000000063,0.30247325274189707,0.19814824087202798
18.320000000000064,0.3043073846117365,0.1686544301007865
18.330000000000066,0.30584591373283826,0.1390323376363156
18.340000000000067,0.30708769675523423,0.10930986339926652
18.35000000000007,0.30803186949249817,0.0795149370376708
18.36000000000007,0.30867784712531254,0.04967549923210962
18.370000000000072,0.3090253242193934,0.019819483253044945
18.380000000000074,0.30907427456001785,-0.01002520328541483
18.390000000000075,0.3088249508048347,-0.039830696532287393
18.400000000000077,0.30827788395606426,-0.06956919442460173
18.41000000000008,0.3074338826526192,-0.09921297468792907
18.42000000000008,0.30629403228210444,-0.12873441286941203
18.43000000000008,0.3048596939120923,-0.15810600045883105
18.440000000000083,0.303132503039522,-0.18730036315131338
18.450000000000085,0.3011143681565506,-0.21629027930275246
18.460000000000086,0.2988074691306843,-0.2450486986258815
18.470000000000088,0.29621425539655977,-0.2735487611712615
18.48000000000009,0.29333744395632283,-0.3017638166332252
18.49000000000009,0.29018001718517283,-0.32966744401609877
18.500000000000092,0.2867452204383163,-0.3572334716908336
18.510000000000094,0.28303655945529715,-0.3844359978665662
18.520000000000095,0.2790577975574572,-0.41124941149561883
18.530000000000097,0.27481295263412575,-0.4376484136241109
18.5400000000001,0.2703062939130496,-0.46360803919371374
18.5500000000001,0.265542338510552,-0.4891036792932071
18.5600000000001,0.26052584775695903,-0.5141111038514304
18.570000000000103,0.2552618232929521,-0.5386064847560353
18.580000000000105,0.24975550293269544,-0.5625664193751821
18.590000000000106,0.24401235628985463,-0.5859679544520601
18.600000000000108,0.23803808016295844,-0.6087886103348948
18.61000000000011,0.23183859367696533,-0.6310064054980169
18.62000000000011,0.22542003317837508,-0.6525998813026501
18.630000000000113,0.21878874688177286,-0.6735481269394202
18.640000000000114,0.21195128926630516,-0.6938308044882286
18.650000000000116,0.204914415221261,-0.7134281740251589
18.660000000000117,0.19768507394066265,-0.7323211187005401
18.67000000000012,0.1902704025675554,-0.7504911697072404
18.68000000000012,0.18267771958951728,-0.7679205310537611
18.690000000000122,0.1749145179877847,-0.7845921040528
18.700000000000124,0.16698845814329966,-0.800489511432696
18.710000000000125,0.15890736050392373,-0.8155971209766041
18.720000000000127,0.15067919801802523,-0.8299000685924064
18.73000000000013,0.14231208834062192,-0.843384280715285
18.74000000000013,0.13381428581924473,-0.856036495944577
18.75000000000013,0.12519417326766974,-0.8678442858170259
18.760000000000133,0.11646025353663897,-0.8787960746198445
18.770000000000135,0.1076211408916461,-0.8888811581491076
18.780000000000136,0.09868555220879469,-0.8980897213218988
18.790000000000138,0.08966229800063409,-0.9064128545543284
18.80000000000014,0.08056027328473545,-0.9138425688219879
18.81000000000014,0.0713884483085794,-0.9203718093245885
18.820000000000142,0.06215585914508077,-0.9259944676824052
18.830000000000144,0.05287159817376687,-0.9307053925986603
18.840000000000146,0.04354480446325047,-0.9345003989290881
18.850000000000147,0.03418465407118738,-0.9373762751075572
18.86000000000015,0.024800350278380293,-0.9393307888847212
18.87000000000015,0.015401113774078611,-0.9403626913451599
18.88000000000015,0.005996172809825286,-0.9404717191772713
18.890000000000153,-0.003405246660585573,-0.9396585951792155
18.900000000000155,-0.012793930837355628,-0.9379250269933951
18.910000000000156,-0.022160687909420145,-0.9352737040712178
18.920000000000158,-0.031496357850026774,-0.9317082928791192
18.93000000000016,-0.04079182215566094,-0.9272334303659662
18.94000000000016,-0.050038013511069616,-0.9218547157209084
18.950000000000163,-0.05922592536346959,-0.9155787004594299
18.960000000000164,-0.068346621389446,-0.9084128768836943
18.970000000000166,-0.07739124483854756,-0.9003656649711967
18.980000000000167,-0.0863510277381631,-0.891446397753171
18.99000000000017,-0.0952172999449127,-0.8816653052510849
19.00000000000017,-0.10398149802850289,-0.8710334970458323
19.010000000000172,-0.11263517397476926,-0.859562943559855
19.020000000000174,-0.1211700036954579,-0.8472664561373427
19.030000000000175,-0.12957779533316996,-0.8341576660118547
19.040000000000177,-0.1378504973508048,-0.8202510022541268
19.05000000000018,-0.14598020639577883,-0.8055616687954814
19.06000000000018,-0.15395917493026118,-0.7901056206241138
19.07000000000018,-0.16177981861964624,-0.7738995392525981
19.080000000000183,-0.16943472347246824,-0.7569608075552371
19.090000000000185,-0.17691665272594792,-0.7393074840733908
19.100000000000186,-0.1842185534723368,-0.7209582768856772
19.110000000000188,-0.19133356302218438,-0.7019325171379714
19.12000000000019,-0.19825501500159007,-0.682250132325476
19.13000000000019,-0.20497644518140828,-0.6619316194158246
19.140000000000192,-0.21149159703724613,-0.6409980178982727
19.150000000000194,-0.2177944270399209,-0.6194708828395582
19.160000000000196,-0.22387910967682711,-0.59737225802204
19.170000000000197,-0.22974004220539082,-0.5747246492343084
19.1800000000002,-0.23537184914046339,-0.551550997778649
19.1900000000002,-0.24076938647811938,-0.5278746542536092
19.200000000000202,-0.24592774565887446,-0.5037193526635177
19.210000000000203,-0.2508422572738246,-0.4791091849002024
19.220000000000205,-0.25550849451762647,-0.45406857563541
19.230000000000206,-0.25992227639259097,-0.4286222576556119
19.240000000000208,-0.26407967066844235,-0.4027952476640387
19.25000000000021,-0.26797699660251245,-0.37661282256799133
19.26000000000021,-0.2716108274252842,-0.35010049626278056
19.270000000000213,-0.2749779925962804,-0.3232839969170999
19.280000000000214,-0.27807557983530967,-0.2961892447583042
19.290000000000216,-0.28090093693403523,-0.2688423303499819
19.300000000000217,-0.28345167335272786,-0.2412694933484313
19.31000000000022,-0.28572566160690127,-0.21349710171921515
19.32000000000022,-0.2877210384483165,-0.1855516313899162
19.330000000000222,-0.28943620584457735,-0.15745964631058337
19.340000000000224,-0.2908698317612347,-0.1292477788891748
19.350000000000225,-0.2920208507499695,-0.10094271076559842
19.360000000000227,-0.29288846434604543,-0.07257115388474815
19.37000000000023,-0.2934721412778121,-0.04415983182625016
19.38000000000023,-0.2937716174906045,-0.015735461346489635
19.39000000000023,-0.2937868959869326,0.012675265913107987
19.400000000000233,-0.29351824648438996,0.04104570159860502
19.410000000000235,-0.2929662048922345,0.0693492587444301
19.420000000000236,-0.29213157260712086,0.09755942985006273
19.430000000000238,-0.2910154156279914,0.12564980497933612
19.44000000000024,-0.28961906348967037,0.15359408992797585
19.45000000000024,-0.2879441080142581,0.18136612450325573
19.460000000000242,-0.2859924018789932,0.20893990095739196
19.470000000000244,-0.28376605699884894,0.23628958261352723
19.480000000000246,-0.2812674427217573,0.26338952271990174
19.490000000000247,-0.2784991838340158,0.2902142835640921
19.50000000000025,-0.275464158373134,0.31673865587505146
19.51000000000025,-0.27216549524512224,0.34293767853613555
19.520000000000252,-0.2686065716430169,0.3687866586273865
19.530000000000253,-0.26479101026327967,0.3942611918101043
19.540000000000255,-0.26072267631660656,0.41933718306120965
19.550000000000257,-0.2564056743296342,0.4439908677591336
19.560000000000258,-0.25184434473404477,0.4681988331170018
19.57000000000026,-0.24704326023964343,0.49193803995277174
